run_name,phase,epoch,train_loss,loss,mean_auc,auc_Atelectasis,auc_Cardiomegaly,auc_Effusion,auc_Infiltration,auc_Mass,auc_Nodule,auc_Pneumonia,auc_Pneumothorax,auc_Consolidation,auc_Edema,auc_Emphysema,auc_Fibrosis,auc_Pleural_Thickening,auc_Hernia
sanity_check,val,1,2.44159813168073,1.6380652960608988,0.592510578412632,0.5180152914941063,0.6577956811728192,0.4981432360742706,0.632754038029033,0.4503917378917379,0.5588753523962948,0.5510331314570717,0.5834714013699647,0.6785261058738216,0.6688248398774714,0.556947925368978,0.567671760980311,0.5520587751521466,0.8206388206388207
sanity_check,val,2,2.1579777874127783,1.7080158252342077,0.605802003559102,0.615259636827015,0.6431354421184705,0.5368851837817356,0.646053976691883,0.4832977207977208,0.5458618606524366,0.553081581759886,0.5746927471005712,0.6523295866569978,0.7192286271233639,0.5815928710665552,0.5024094726696957,0.5502494654312188,0.8771498771498771
sanity_check,test,,,1.667646337331995,0.5797882243170572,0.6201335010833857,0.5713612368024132,0.5836734693877552,0.6017742510699001,0.5026958776958778,0.5430205118896352,0.5583130328867235,0.5962986198243413,0.55647092633394,0.7952042886119965,0.42114568599717117,0.5636079249217936,0.6235475896168109,nan
sanity_check_mps,val,1,2.4557587825890743,1.678676581850239,0.5988505335569858,0.5010831474992036,0.6794558541900547,0.5465100416824555,0.6358004498057657,0.4752492877492877,0.5748590414820781,0.5596722479515497,0.5916318405499642,0.6710931834662799,0.6769702032859928,0.5731690336953494,0.5631281839460278,0.5459729151817534,0.7893120393120393
sanity_check_mps,test,,,1.6330024797752483,0.5802347767011068,0.5181903963094989,0.4726621417797888,0.5876103632942539,0.6080376248216833,0.5168577668577669,0.5657106552913415,0.5577040194884287,0.6410367001254705,0.6247245904780151,0.783033903216459,0.461987270155587,0.5804657629475147,0.6250309023485785,nan
